match_id,team1_champ_kills,team1_baron_kills,team1_drag_kills,team1_herald_kills,team1_tower_kills,team1_inhib_kills,team1_total_gold,team1_total_dmg,team1_win,team2_champ_kills,team2_baron_kills,team2_drag_kills,team2_herald_kills,team2_tower_kills,team2_inhib_kills,team2_total_gold,team2_total_dmg,team2_win
NA1_4484264508,18,0,1,1,4,0,41954,48582,1,4,0,1,1,3,0,35836,33189,0
NA1_4471081216,23,0,1,1,2,0,52512,113246,0,34,2,4,1,9,1,65643,130030,1
NA1_4461931807,2,0,0,0,0,0,23249,17991,0,15,0,1,1,3,0,32154,31424,1
NA1_4479742710,28,0,2,2,8,1,46202,61148,1,12,0,0,0,0,0,31340,38749,0
NA1_4481319881,32,1,3,1,9,2,60062,83157,1,15,0,0,0,1,0,45377,65182,0
NA1_4479203827,33,1,2,1,6,1,62917,87746,0,27,1,2,1,7,1,62211,82137,1
NA1_4505490938,15,0,1,0,3,0,46058,72301,0,37,1,2,1,7,1,55916,84522,1
NA1_4466570667,9,0,0,0,0,0,26781,29129,0,23,0,1,2,3,0,37441,37809,1
NA1_4517165128,17,0,0,0,0,0,35835,42910,0,29,0,2,0,5,0,44396,59618,1
NA1_4469342866,10,0,0,0,0,0,30395,29260,0,19,0,2,2,8,1,40852,37182,1
NA1_4407406304,23,0,2,1,4,0,41576,50812,1,10,0,0,0,0,0,30698,38328,0
NA1_4506034920,14,0,0,1,2,0,40932,44788,0,25,1,3,1,8,1,55780,79277,1
NA1_4434470160,21,0,2,2,4,0,42321,58657,1,9,0,1,0,1,0,33563,37487,0
NA1_4494191603,28,1,1,0,3,0,60607,102337,0,47,0,3,2,11,4,70455,111022,1
NA1_4490500567,37,2,1,0,10,1,69529,159009,1,32,0,4,2,2,0,58422,118433,0
NA1_4434464963,41,1,2,1,9,1,65287,100050,1,23,0,2,1,4,0,50257,81600,0
NA1_4467292123,24,1,2,2,9,1,58890,85896,1,19,0,1,0,1,0,48493,62531,0
NA1_4509646249,36,1,2,2,9,1,57302,77891,1,19,0,2,0,1,0,44136,72007,0
NA1_4500708075,17,0,0,1,2,0,41404,60241,0,38,1,2,1,5,0,53026,87004,1
NA1_4483386916,53,1,3,1,7,1,86519,186959,1,38,2,2,1,10,3,83927,198967,0
NA1_4478690860,26,0,0,2,4,1,54239,91443,0,50,1,3,0,9,1,68477,122388,1
NA1_4426920270,12,0,1,1,2,0,47350,59571,0,28,1,3,1,5,0,55234,74952,1
NA1_4467668354,22,0,1,0,2,0,47820,82312,0,22,1,3,2,7,1,52937,70616,1
NA1_4476274570,16,0,2,2,3,0,44583,64038,0,30,1,1,0,8,1,57080,93524,1
NA1_4485979129,18,0,1,1,4,0,66611,109603,0,31,2,4,1,11,4,74870,127978,1
NA1_4433269917,13,0,0,0,1,0,34069,42940,0,18,0,3,2,6,1,44292,52986,1
NA1_4423457071,30,0,2,2,9,1,52448,84266,1,14,0,0,0,3,0,42167,55265,0
NA1_4468910823,21,0,1,1,4,0,36477,41351,1,12,0,0,0,0,0,24444,31970,0
NA1_4454206699,25,1,1,2,8,1,56946,83703,1,22,0,3,0,3,0,50403,76680,0
NA1_4492566602,20,0,0,1,0,0,41331,60892,0,48,0,2,0,11,3,59719,106220,1
NA1_4467533256,8,0,0,1,1,0,34295,46283,0,27,0,2,1,6,1,44086,64136,1
NA1_4470108047,24,0,0,0,3,0,56338,84854,0,29,2,4,1,10,2,70942,106581,1
NA1_4440283780,32,1,2,1,11,3,61428,90278,1,24,0,2,1,0,0,48908,75821,0
NA1_4508069598,37,1,4,2,9,2,72261,119562,1,33,0,1,0,4,0,68300,126022,0
NA1_4488797724,16,0,0,0,0,0,32128,33688,0,28,0,2,2,9,1,45126,61663,1
NA1_4492488482,46,2,3,2,9,1,83990,177096,1,39,1,3,0,5,1,72920,154220,0
NA1_4444594890,23,1,3,1,9,2,50843,65248,1,20,0,0,1,2,0,42605,54251,0
NA1_4473723448,2,0,0,0,0,0,5713,2847,1,0,0,0,0,0,0,4557,2847,0
NA1_4480951613,3,0,0,0,0,0,30301,30670,0,28,0,2,2,9,2,46643,56925,1
NA1_4428560646,27,0,1,2,4,0,47693,72215,1,17,0,1,0,2,0,39025,59482,0
NA1_4456339279,45,1,4,0,7,1,77575,146696,1,36,1,1,2,5,0,71135,122208,0
NA1_4418480409,28,1,1,1,8,1,52708,88106,1,15,0,1,1,1,0,42898,56185,0
NA1_4490751041,6,0,0,0,0,0,24300,22601,0,18,0,1,1,3,0,33812,37510,1
NA1_4495724390,32,0,2,1,6,0,44146,65714,1,14,0,0,0,0,0,31463,36962,0
NA1_4474850236,21,0,0,1,2,0,47479,79816,0,33,0,3,1,6,1,58681,96124,1
NA1_4450122696,19,0,0,1,1,0,44445,75204,0,37,1,3,0,9,1,54874,111018,1
NA1_4446714211,22,0,0,0,3,0,47970,92100,0,32,1,2,1,7,1,53842,82069,1
NA1_4491059310,30,1,1,1,9,2,53127,82287,1,22,0,2,0,4,0,46438,69224,0
NA1_4428047280,19,0,0,1,3,0,46807,83768,0,37,1,4,1,11,2,62829,102584,1
NA1_4439560854,5,0,0,0,0,0,23637,23419,0,20,0,2,1,3,0,33713,35554,1
NA1_4430990684,8,0,1,0,0,0,25794,33421,0,24,0,1,1,3,0,35586,42503,1
NA1_4505279496,6,0,0,0,0,0,21743,25216,0,26,0,2,1,6,1,39602,38736,1
NA1_4483432920,25,0,3,1,3,0,58294,89928,0,37,2,1,0,10,2,68192,120091,1
NA1_4460028172,32,0,2,0,9,1,45060,52294,1,7,0,0,1,0,0,26136,24930,0
NA1_4480809451,46,1,2,2,8,1,59536,109818,1,22,0,1,0,3,0,49483,72636,0
NA1_4510935174,22,0,0,1,3,0,47228,77276,0,31,0,3,1,5,0,53548,84725,1
NA1_4483612477,14,0,0,1,2,0,40595,57194,0,36,1,3,1,9,2,51963,84090,1
NA1_4492805827,21,1,1,1,8,1,49611,66893,1,14,0,1,1,2,0,40325,51691,0
NA1_4467215399,3,0,0,0,0,0,24878,28840,0,28,0,2,2,9,1,43798,46869,1
NA1_4490237324,53,1,2,1,9,1,59412,100666,1,21,0,1,0,1,0,43993,76354,0
NA1_4491973580,29,1,2,1,9,1,57702,100419,1,19,0,1,1,2,0,46012,75890,0
NA1_4487081359,27,0,1,1,2,0,49821,75332,0,24,1,2,1,11,3,57660,90538,1
NA1_4492237338,29,1,2,0,2,0,58992,102334,0,51,0,2,1,11,2,70229,135980,1
NA1_4464023865,43,1,1,2,7,0,65485,117273,0,43,1,4,0,8,1,68366,144490,1
NA1_4496420105,5,0,0,0,0,0,22227,24074,0,18,0,1,1,2,0,34066,43994,1
NA1_4506848171,12,0,0,0,0,0,37794,49687,0,33,0,2,2,7,1,49379,84754,1
NA1_4498183863,15,0,2,1,2,0,31786,34663,1,3,0,0,0,0,0,22623,29010,0
NA1_4470403541,29,0,2,2,3,0,57075,91315,0,35,2,1,0,11,3,67736,90334,1
NA1_4471548855,25,0,1,1,8,1,46273,54918,1,10,0,0,0,0,0,30987,33345,0
NA1_4460253142,14,0,1,1,3,0,41633,42666,0,26,1,2,1,9,1,51115,72510,1
NA1_4457676902,13,0,0,1,1,0,41194,63618,0,26,1,3,1,4,0,49374,61643,1
NA1_4473855107,19,0,0,0,1,0,41318,57283,0,37,1,3,2,11,2,58117,93377,1
NA1_4437179036,19,0,0,2,4,0,50368,100068,0,24,1,4,0,8,2,54478,88643,1
NA1_4464950247,11,0,0,0,1,0,28150,31590,0,21,0,1,2,2,0,35166,41576,1
NA1_4427232679,8,0,0,0,0,0,24595,23229,0,23,0,2,1,3,0,34793,33745,1
NA1_4498575984,42,2,2,1,11,4,68760,113796,1,22,0,1,1,2,0,55305,75809,0
NA1_4467303500,5,0,0,1,0,0,23359,21928,0,18,0,2,0,3,0,33471,29545,1
NA1_4504164962,26,0,0,0,1,0,50421,90456,0,42,0,3,2,7,1,59639,103373,1
NA1_4448450235,13,0,1,2,5,0,55758,76248,0,35,2,3,0,10,2,66714,99145,1
NA1_4478858476,8,0,1,0,0,0,36359,50488,0,29,0,2,2,11,3,52708,69209,1
NA1_4405745872,8,0,0,0,1,0,34221,39409,0,30,0,2,2,10,2,49266,67858,1
NA1_4486665775,7,0,0,0,0,0,24949,28523,0,20,0,1,1,3,0,33955,35911,1
NA1_4481454700,24,0,2,0,2,0,54241,79728,0,33,1,2,2,9,3,63433,88708,1
NA1_4429727725,26,1,2,1,6,1,51367,82175,1,12,0,0,1,3,0,41737,58603,0
NA1_4486153628,22,1,0,2,4,0,53994,66391,0,31,1,4,0,4,0,63043,95010,1
NA1_4486100574,17,0,1,1,2,0,48930,70473,0,29,2,3,1,10,2,62780,100867,1
NA1_4464581171,26,0,2,2,9,2,45020,49734,1,10,0,0,0,1,0,33237,36208,0
NA1_4455266625,4,0,0,0,0,0,22658,19902,0,15,0,2,1,2,0,30918,29924,1
NA1_4463855003,26,0,0,0,2,0,54023,80571,0,47,1,3,1,10,3,69020,139811,1
NA1_4439372662,21,0,0,1,5,0,52883,88732,0,27,1,4,1,7,1,59634,103029,1
NA1_4446627976,4,0,1,0,0,0,22311,20394,0,16,0,1,1,4,0,34179,29826,1
NA1_4456974454,38,1,4,0,8,1,77785,140471,1,29,2,1,2,6,1,68681,121770,0
NA1_4477036082,6,0,0,1,3,0,31913,29016,0,15,0,2,1,8,1,39799,39873,1
NA1_4503628836,30,0,1,1,4,0,57146,87958,0,32,2,3,1,9,2,64998,103475,1
NA1_4448723041,21,0,0,0,0,0,38995,58597,0,30,0,1,2,10,2,53169,87801,1
NA1_4483576811,14,0,0,0,1,0,35211,52338,0,33,0,2,0,3,0,45158,63100,1
NA1_4444105356,15,0,0,1,3,0,40864,44060,0,32,0,3,1,8,1,51145,61935,1
NA1_4505673842,6,0,0,1,0,0,29525,25989,0,20,0,2,1,4,0,41726,47879,1
NA1_4474788784,46,0,3,2,10,3,72293,149716,1,28,2,2,0,4,0,68183,136081,0
NA1_4508384418,33,0,3,2,7,1,74739,137390,1,38,2,2,0,9,2,77601,123718,0
NA1_4456695137,18,0,1,0,0,0,47296,85351,0,34,1,2,2,10,2,60514,85575,1
NA1_4475808603,28,1,2,1,7,1,53266,82002,1,12,0,0,1,4,0,43128,47689,0
NA1_4454176114,34,1,4,0,6,1,65699,104502,1,16,1,1,2,4,0,58593,72216,0
NA1_4457528282,10,0,0,0,1,0,37623,53401,0,31,1,2,2,10,2,52160,82787,1
NA1_4480771205,40,1,3,1,10,2,61166,131494,1,26,0,1,1,2,0,57505,102896,0
NA1_4424121751,15,0,1,2,3,0,47015,88279,0,25,1,3,0,9,1,55649,79530,1
NA1_4426926207,44,1,2,2,11,3,68107,112842,1,25,0,1,0,3,0,54986,81817,0
NA1_4461651984,41,1,3,1,9,2,70667,143989,1,29,1,1,1,2,0,64133,114262,0
NA1_4510338915,16,0,1,2,10,2,53966,45552,1,24,1,3,0,4,0,51502,74341,0
NA1_4490155828,32,1,2,1,9,1,62868,94980,1,30,0,1,1,4,0,56597,87185,0
NA1_4468226670,29,0,2,1,6,0,46741,64186,1,15,0,0,1,1,0,35108,45318,0
NA1_4435384771,17,0,0,1,2,0,46164,76729,0,32,1,4,1,10,1,58592,88527,1
NA1_4474733802,33,0,1,1,6,0,48640,66955,1,12,0,0,1,3,0,39029,51353,0
NA1_4451409519,13,0,2,1,3,0,43715,47186,0,14,0,1,1,3,0,44597,54660,1
NA1_4477261171,34,2,1,1,6,1,82883,159459,0,50,1,5,1,7,1,87905,172456,1
NA1_4488977449,30,1,1,1,11,3,65894,136605,0,36,1,4,1,7,1,69479,140594,1
NA1_4466490126,3,0,0,0,0,0,24163,25443,0,17,0,2,2,9,1,39836,39689,1
NA1_4482122367,16,0,0,0,1,0,41766,56616,0,33,1,4,2,9,1,58077,83152,1
NA1_4442004705,37,2,3,1,11,4,73522,121241,1,20,0,1,1,3,0,58697,96860,0
NA1_4476644986,10,0,0,0,2,0,35606,47698,0,22,0,2,2,3,0,41952,54030,1
NA1_4484177763,41,1,3,1,8,1,59669,95037,1,19,0,0,0,1,0,42755,61065,0
NA1_4435176038,44,1,3,2,8,1,65710,124954,1,22,1,0,0,3,0,55308,92496,0
NA1_4479407125,36,1,3,0,9,1,55610,88900,1,13,0,1,2,3,0,38986,59947,0
NA1_4484973590,25,0,1,1,3,0,35973,48145,1,6,0,1,0,0,0,22071,24557,0
NA1_4427078773,34,1,3,2,7,1,60013,109966,1,15,0,1,0,3,0,50634,76216,0
NA1_4452349607,23,0,1,2,3,0,60034,107923,0,32,1,3,0,8,1,67795,147539,1
NA1_4454836777,31,1,1,0,1,0,58547,106690,0,42,1,3,2,10,2,66638,127266,1
NA1_4505521565,10,0,2,0,1,0,36329,45727,0,18,0,0,2,2,0,40656,55647,1
NA1_4489162815,17,0,1,1,2,0,45012,63770,0,32,1,2,1,11,1,61192,85757,1
NA1_4467141619,49,2,3,1,7,2,82524,162137,1,41,1,3,1,8,1,80334,201621,0
NA1_4451491546,6,0,0,0,0,0,23635,26974,0,23,0,1,0,2,0,35031,36576,1
NA1_4506303124,46,1,2,1,8,1,66152,118963,1,38,0,2,1,5,0,64634,134787,0
NA1_4503283093,27,0,0,2,3,0,53360,85151,0,41,2,2,0,9,1,67467,105644,1
NA1_4469618456,6,0,0,1,0,0,28469,43140,0,31,0,2,1,8,1,45343,61322,1
NA1_4492710763,14,0,0,1,1,0,30768,33354,1,2,0,1,0,0,0,22891,18811,0
NA1_4466323683,36,1,2,1,6,0,71901,133609,0,41,1,3,1,11,3,72110,144906,1
NA1_4452686985,30,0,0,2,7,0,68689,132363,0,58,2,5,0,10,2,80856,164878,1
NA1_4492653367,14,0,2,0,1,0,37654,60085,0,29,1,1,2,9,1,53439,67269,1
NA1_4481906515,4,0,0,0,0,0,22951,20406,0,22,0,2,1,6,0,38082,37792,1
NA1_4436817241,4,0,0,1,0,0,24318,21092,0,12,0,2,1,3,0,32164,34422,1
NA1_4488020040,15,1,0,2,3,0,53454,83754,0,35,1,4,0,8,1,65094,93356,1
NA1_4480658207,23,0,0,2,3,0,57837,80539,0,31,1,4,0,9,2,68000,115831,1
NA1_4507492042,22,0,2,2,8,1,44360,56574,1,10,0,0,0,0,0,30786,35555,0
NA1_4479531303,11,0,0,0,1,0,25159,20701,1,4,0,0,1,0,0,15680,12182,0
NA1_4440147109,12,0,1,0,0,0,33801,45655,0,31,0,1,2,8,1,49783,64624,1
NA1_4507315544,29,0,4,1,7,1,58905,79350,1,25,1,0,1,6,1,59034,71868,0
NA1_4450752111,17,0,0,1,3,0,51817,66411,0,36,1,4,1,8,1,60230,91300,1
NA1_4421366260,16,0,1,1,1,0,37272,45106,0,26,0,2,1,5,0,46054,51971,1
NA1_4499152863,4,0,0,0,0,0,22863,24048,0,23,0,2,1,3,0,35133,36989,1
NA1_4469897732,22,0,1,1,2,0,33480,38428,1,13,0,0,0,0,0,27212,27033,0
NA1_4502853978,22,0,2,0,4,0,52081,87923,0,37,1,2,1,5,0,59831,97534,1
NA1_4420937836,26,1,3,1,7,1,51937,76895,1,18,0,0,0,2,0,45299,59218,0
NA1_4458057198,16,1,0,0,3,0,45209,61422,0,28,0,3,2,10,2,56116,69153,1
NA1_4441833497,22,1,1,1,11,3,53392,77200,1,13,0,2,1,3,0,45946,73096,0
NA1_4469465868,18,1,0,2,5,0,57188,84531,0,27,0,4,0,5,0,61299,83521,1
NA1_4501605331,10,0,0,0,1,0,41064,54144,0,26,1,3,2,7,2,54939,80641,1
NA1_4481249209,39,1,4,0,5,1,67939,103276,1,21,1,0,2,7,1,61971,91218,0
NA1_4510597550,33,2,2,2,6,1,67107,124824,0,29,0,2,0,10,2,67351,131857,1
NA1_4410118941,38,0,3,1,11,2,59918,117759,1,27,0,0,0,2,0,54467,82856,0
NA1_4464663513,29,0,4,0,4,0,52759,88053,0,28,1,0,2,8,1,58495,89291,1
NA1_4503604362,31,1,4,2,7,1,57699,82594,1,20,0,0,0,1,0,47215,68570,0
NA1_4450074795,15,1,0,0,2,0,46989,69628,0,28,0,4,2,10,1,56190,70800,1
NA1_4504982245,23,1,3,2,8,2,49143,79091,1,8,0,0,0,1,0,35706,50535,0
NA1_4443159644,28,1,2,1,8,2,68755,94291,1,21,1,2,1,6,0,65903,83588,0
NA1_4486383956,15,1,1,2,3,0,41927,43608,0,18,0,1,0,1,0,39281,46552,1
NA1_4464669302,31,1,2,1,11,2,60400,104485,1,16,0,1,1,3,0,46560,77157,0
NA1_4506668911,33,1,1,2,7,1,72223,140241,1,46,1,3,0,9,1,71772,136808,0
NA1_4490435763,38,2,1,0,3,1,78252,171849,0,23,1,5,2,11,5,80467,133097,1
NA1_4483573697,20,1,2,2,10,2,52227,56968,1,13,0,1,0,3,0,42395,55601,0
NA1_4435104534,24,1,0,2,6,1,63729,69588,0,36,0,4,0,9,2,62657,119561,1
NA1_4429276204,23,0,1,2,6,1,48274,79992,0,41,1,2,0,7,1,56795,74337,1
NA1_4495734184,28,2,2,2,11,2,69202,96309,1,23,0,2,0,1,0,53430,73784,0
NA1_4469731522,20,0,1,0,1,0,43668,70369,0,33,1,2,2,9,1,54414,79777,1
NA1_4490234481,23,0,1,2,2,0,51315,100274,0,41,1,2,0,6,0,63341,101170,1
NA1_4514657521,2,0,0,0,0,0,6366,3558,1,2,0,0,0,0,0,5584,2332,0
NA1_4455125912,11,0,0,0,1,0,33051,50127,0,39,0,2,2,8,1,53275,70308,1
NA1_4442963328,33,0,1,2,9,1,56221,75080,1,16,0,2,0,2,0,45097,65855,0
NA1_4459493135,33,0,0,1,2,0,57746,100996,0,51,1,3,1,7,2,68379,118288,1
NA1_4460215235,26,1,2,2,10,2,56784,72756,1,17,0,1,0,0,0,42346,65366,0
NA1_4466504376,23,0,1,1,2,0,35228,40170,1,9,0,0,1,0,0,26781,30892,0
NA1_4501568106,14,0,2,0,1,0,31401,36536,1,6,0,0,1,0,0,25874,23054,0
NA1_4485214104,47,0,1,1,4,0,81821,153641,0,41,2,5,1,9,2,86354,204141,1
NA1_4399390879,18,0,3,0,1,0,42942,64335,0,30,1,1,2,7,1,55898,75347,1
NA1_4413414420,20,0,0,0,1,0,45770,80534,0,30,1,4,2,8,1,55398,89313,1
NA1_4502870524,14,0,0,0,1,0,39971,42788,0,33,1,3,2,8,2,53291,78008,1
NA1_4440830159,29,0,2,0,2,0,57180,119717,0,35,1,2,2,9,2,67837,117538,1
NA1_4430860793,23,1,0,1,4,0,58386,79153,0,47,1,4,1,8,1,70880,101670,1
NA1_4482088573,33,1,3,1,9,2,61658,92616,1,23,0,1,1,5,1,54476,90178,0
NA1_4474450224,31,2,3,1,8,1,65074,101637,1,21,0,1,1,5,0,55712,80688,0
NA1_4475914851,40,1,2,2,4,0,70331,143134,1,30,1,2,0,5,0,66057,116217,0
NA1_4500848126,23,0,1,1,3,0,59131,97181,0,41,2,3,1,11,4,69997,124398,1
NA1_4473340071,40,1,3,2,9,2,62047,105741,1,25,0,0,0,1,0,51944,83723,0
NA1_4426184452,36,1,2,1,8,1,52704,81054,1,14,0,0,1,1,0,40624,45362,0
NA1_4425727880,17,0,1,1,5,0,61097,84338,0,20,1,4,1,8,1,63984,110417,1
NA1_4453185193,8,0,0,1,0,0,25055,25697,0,22,0,1,0,3,0,36112,43675,1
NA1_4444638396,24,1,2,1,6,0,61242,87940,1,21,0,2,1,2,0,52058,93287,0
NA1_4467215655,33,0,1,2,3,0,47693,86214,1,21,0,1,0,0,0,40749,62745,0
NA1_4487323845,10,0,0,0,0,0,42536,46845,0,28,0,2,1,11,3,61618,71743,1
NA1_4468336654,39,1,2,2,8,1,57301,89301,1,19,0,1,0,2,0,42272,67070,0
NA1_4458773863,22,0,1,0,1,0,37269,49026,0,32,0,1,2,3,0,42826,54224,1
NA1_4446767673,14,0,0,1,1,0,36358,45208,0,30,1,3,1,8,1,52100,79985,1
NA1_4509254258,26,1,2,1,5,0,66626,107551,0,39,2,4,1,9,1,77320,138687,1
NA1_4510883799,43,1,3,2,11,3,77869,162218,1,38,1,2,0,4,1,72184,153614,0
NA1_4501275105,32,0,3,2,9,1,52612,79664,1,11,0,0,0,1,0,38211,42630,0
NA1_4467623205,12,0,0,0,0,0,27646,33176,0,25,0,0,1,8,1,40756,53694,1
NA1_4435086208,38,0,1,1,11,2,55435,103908,1,16,0,1,1,0,0,39679,67125,0
NA1_4503054736,27,1,3,2,7,1,51605,68083,1,18,0,0,0,2,0,41199,55942,0
NA1_4427928313,13,0,0,0,1,0,42840,49637,0,31,1,4,2,10,2,58504,67993,1
NA1_4472143739,22,1,3,2,2,0,44799,53575,1,7,0,0,0,3,0,38231,44861,0
NA1_4452133572,33,0,0,2,8,1,49097,64328,1,10,0,3,0,1,0,35387,39716,0
NA1_4446691673,33,0,4,0,4,0,73777,137438,0,33,2,1,1,11,4,81398,136798,1
NA1_4425418621,30,3,4,0,10,2,77529,109312,1,28,0,1,2,6,1,67052,88748,0
NA1_4406083268,29,0,2,1,3,0,55359,94809,0,35,1,2,1,7,2,57302,103607,1
NA1_4482945930,32,1,3,0,3,0,54758,86978,1,24,0,0,1,2,0,45066,76758,0
NA1_4495440770,16,0,0,0,0,0,40851,85296,0,42,0,3,2,8,1,53981,86697,1
NA1_4508823455,37,1,2,2,11,2,67159,120857,1,26,0,1,0,2,0,54925,95174,0
NA1_4483529428,23,0,1,2,11,2,46588,52602,1,7,0,1,0,0,0,31555,36793,0
NA1_4481418704,8,0,0,0,0,0,25537,24567,0,23,0,2,2,4,0,37508,41682,1
NA1_4492640055,31,0,2,1,10,2,54641,87736,1,19,0,1,1,1,0,43975,57755,0
NA1_4489544152,20,0,1,1,3,0,44222,70851,0,32,1,2,1,8,1,55466,74443,1
NA1_4404020542,32,1,3,2,7,1,56788,90361,1,18,0,0,0,5,0,52459,83445,0
NA1_4411301184,30,1,2,0,2,0,63279,80602,0,37,1,2,2,11,3,71548,132166,1
NA1_4481557312,21,0,0,0,2,0,46454,58504,0,35,1,4,1,8,1,59481,81365,1
NA1_4492758891,34,1,1,2,9,2,68873,99050,0,36,1,4,0,8,1,70818,128155,1
NA1_4502768809,22,0,1,2,8,1,50797,80903,1,17,0,3,0,2,0,44730,62773,0
NA1_4488002586,37,2,1,2,11,2,73011,109882,1,25,0,3,0,3,0,59564,94834,0
NA1_4484342012,30,1,0,2,9,2,50390,68964,1,17,0,2,0,1,0,38661,48465,0
NA1_4471735668,18,1,2,1,4,0,42586,44161,1,8,0,0,1,1,0,33017,33419,0
NA1_4437007872,7,0,0,0,0,0,27978,31744,0,25,0,2,1,9,1,43515,52770,1
NA1_4434021706,21,1,0,2,7,1,47832,66246,1,18,0,2,0,2,0,39041,56798,0
NA1_4412748262,25,0,3,1,5,0,60412,92925,0,26,1,2,1,4,0,62503,112556,1
NA1_4462188422,40,1,1,2,8,2,66842,118456,1,24,0,2,0,6,1,57042,91853,0
NA1_4477688947,50,1,2,1,7,1,65711,130864,1,34,0,1,0,5,0,56814,110446,0
NA1_4484059889,29,0,3,2,5,0,46772,63577,1,12,0,0,0,0,0,36243,45984,0
NA1_4501970364,20,0,1,1,6,1,44366,62561,1,10,0,0,0,1,0,32119,49735,0
NA1_4489915372,6,0,0,0,0,0,32704,36124,0,20,0,3,2,5,0,45803,64462,1
NA1_4474668701,16,1,0,1,1,0,47457,54810,0,34,0,4,1,9,1,60682,79358,1
NA1_4480632864,38,2,3,2,11,4,76786,123067,1,30,0,2,0,6,0,66888,110442,0
NA1_4445481656,21,0,2,0,2,0,34889,47280,1,12,0,0,1,1,0,29611,31109,0
NA1_4405477282,42,1,6,0,3,0,85675,138815,0,32,1,0,2,11,7,83637,125521,1
NA1_4473795816,12,0,0,0,1,0,32427,41881,0,24,0,1,2,5,0,41770,60462,1
NA1_4492234856,13,0,0,0,2,0,51649,55472,0,23,1,3,2,11,3,60910,73663,1
NA1_4465148362,10,0,1,1,3,0,43464,64822,0,20,1,2,1,9,2,53160,76397,1
NA1_4452258797,33,1,3,2,5,0,49499,63408,1,10,0,0,0,2,0,37150,43500,0
NA1_4465158738,21,0,1,0,3,0,50430,82032,0,37,1,3,2,9,1,62517,104821,1
NA1_4481578017,13,0,1,0,3,0,42089,48227,0,27,1,2,2,5,0,52026,65883,1
NA1_4460550630,16,0,2,2,6,1,42555,42086,1,8,0,0,0,0,0,33022,31507,0
NA1_4484107352,30,0,2,1,5,0,74265,127460,0,39,3,3,1,9,2,76767,144595,1
NA1_4489695462,50,1,1,1,5,1,79089,163969,0,45,1,5,1,10,1,83812,194396,1
NA1_4428465285,42,1,4,2,11,4,79226,154624,1,42,1,1,0,4,0,76107,138343,0
NA1_4481539421,24,0,2,1,3,0,51624,77539,0,33,1,2,1,9,1,61617,97822,1
NA1_4516802796,30,1,3,1,10,2,60176,91748,1,20,0,0,1,4,0,51118,73944,0
NA1_4506711814,17,0,1,1,1,0,34246,34285,1,5,0,0,0,0,0,23243,23652,0
NA1_4488703198,26,0,1,2,4,0,46807,59756,1,19,0,1,0,0,0,38463,51821,0
NA1_4488567095,24,0,3,2,5,0,40735,53365,1,12,0,0,0,1,0,30907,43939,0
NA1_4457506121,53,1,4,0,10,2,78902,150179,1,36,1,1,2,4,0,76249,151295,0
NA1_4477409962,10,0,1,1,1,0,34582,48440,0,22,0,1,1,2,0,40042,55672,1
NA1_4475824319,34,0,3,1,9,1,61020,102218,1,18,1,0,0,1,0,51838,70385,0
NA1_4439914158,62,1,3,2,11,3,69644,110951,1,33,0,0,0,2,0,55243,90734,0
NA1_4481871900,27,0,2,2,10,2,46292,49092,1,9,0,0,0,1,0,29253,30220,0
NA1_4482542787,22,0,2,1,4,0,43773,50558,1,12,0,0,1,1,0,37967,47266,0
NA1_4493661920,36,0,1,1,8,1,52241,78822,1,16,0,2,1,4,0,44024,59730,0
NA1_4478919049,28,1,1,0,1,0,55757,95541,0,30,0,3,2,8,2,60190,126473,1
NA1_4467103017,35,0,2,0,3,0,64047,117542,0,39,2,2,1,8,1,70432,142502,1
NA1_4454087019,34,0,1,1,7,1,48300,59610,1,14,0,2,1,1,0,34848,36552,0
NA1_4505712024,52,2,3,0,3,0,79959,202074,0,52,1,1,1,9,2,81551,168352,1
NA1_4483562733,46,1,3,1,10,2,63899,102027,1,35,0,0,0,2,0,51557,86779,0
NA1_4480821724,36,1,2,2,5,1,57832,108609,1,33,0,1,0,6,0,56963,83074,0
NA1_4460255745,44,1,3,0,9,1,85493,156559,1,36,1,3,1,8,2,87026,189821,0
NA1_4474921617,8,0,1,0,1,0,27259,25320,0,20,0,0,2,1,0,31783,31319,1
NA1_4457153843,17,1,1,0,2,0,54041,97928,0,35,0,4,2,11,3,62321,96402,1
NA1_4480113170,29,1,2,1,8,1,59437,84825,1,15,0,2,1,2,0,49350,65289,0
NA1_4447902156,30,1,3,2,7,1,51790,74083,1,9,0,0,0,3,0,42154,57679,0
NA1_4496042968,25,0,3,1,4,0,56634,113949,0,36,1,1,0,9,2,63053,119176,1
NA1_4459488847,4,0,0,1,1,0,25303,21673,0,18,0,1,0,2,0,31976,32440,1
NA1_4478925430,27,0,1,2,11,1,50621,72478,1,17,0,1,0,0,0,36499,68900,0
NA1_4433357377,16,0,1,1,0,0,42394,50925,0,29,1,2,1,11,3,55871,75690,1
NA1_4481559780,21,0,2,2,4,0,42929,55152,1,13,0,1,0,1,0,35224,39029,0
NA1_4476165221,22,0,2,2,6,1,41464,47726,1,9,0,0,0,2,0,34137,30474,0
NA1_4491300184,5,0,0,1,1,0,35028,36592,0,17,0,2,1,8,1,41781,51024,1
NA1_4484880798,14,0,1,0,1,0,33458,50369,0,22,0,1,2,9,2,42607,54681,1
NA1_4486709688,5,0,1,0,0,0,27338,30104,0,23,0,1,2,8,1,42665,56337,1
